tag_?	quest_id	quest_prog	main_name	prog_name	description	cnt0	items[0]	items[1]	items[2]	items[3]	items[4]	items[5]	items[6]	items[7]	items[8]	items[9]	items[10]	items[11]	items[12]	items[13]	cnt1	num_items[0]	num_items[1]	num_items[2]	num_items[3]	num_items[4]	num_items[5]	num_items[6]	num_items[7]	num_items[8]	num_items[9]	num_items[10]	num_items[11]	num_items[12]	num_items[13]	SAKI_UNK	UNKNOWN_TABLE[0]	UNKNOWN_TABLE[1]	UNKNOWN_TABLE[2]	UNKNOWN_TABLE[3]	UNKNOWN_TABLE[4]	UNKNOWN_TABLE[5]	UNKNOWN_TABLE[6]	UNKNOWN_TABLE[7]	UNKNOWN_TABLE[8]	UNKNOWN_TABLE[9]	UNKNOWN_TABLE[10]	UNKNOWN_TABLE[11]	UNKNOWN_TABLE[12]	UNKNOWN_TABLE[13]	quest_x	quest_y	quest_z	cnt2	quest_x_1	quest_y_1	quest_z_1	quest_x_2	quest_y_2	quest_z_2	quest_x_3	quest_y_3	quest_z_3	quest_x_4	quest_y_4	quest_z_4	quest_x_5	quest_y_5	quest_z_5	quest_x_6	quest_y_6	quest_z_6	quest_x_7	quest_y_7	quest_z_7	quest_x_8	quest_y_8	quest_z_8	UNK_VAL[0]	UNK_VAL[1]	UNK_VAL[2]	UNK_VAL[3]	UNK_VAL[4]	UNK_VAL[5]	UNK_VAL[6]	UNK_VAL[7]	UNK_2	lvl_min	lvl_max	quest_type	entity_name	get_item_in_quest	UNK_3	UNK_4	UNK_5	contact_npc_id[0]	contact_npc_id[1]	contact_npc_id[2]	contact_npc_id[3]	contact_npc_id[4]	contact_npc_id[5]	contact_npc_id[6]	contact_npc_id[7]	contact_npc_x	contact_npc_y	contact_npc_z	restricions	short_description	cnt3	UNK_6	req_class[0]	req_class[1]	req_class[2]	req_class[3]	req_class[4]	req_class[5]	req_class[6]	req_class[7]	req_class[8]	req_class[9]	req_class[10]	req_class[11]	req_class[12]	req_class[13]	req_class[14]	req_class[15]	req_class[16]	req_class[17]	req_class[18]	req_class[19]	req_class[20]	req_class[21]	req_class[22]	req_class[23]	req_class[24]	req_class[25]	req_class[26]	req_class[27]	req_class[28]	req_class[29]	req_class[30]	req_class[31]	req_class[32]	req_class[33]	req_class[34]	req_class[35]	req_class[36]	req_class[37]	req_class[38]	req_class[39]	req_class[40]	req_class[41]	req_class[42]	req_class[43]	req_class[44]	req_class[45]	req_class[46]	req_class[47]	req_class[48]	req_class[49]	req_class[50]	req_class[51]	req_class[52]	req_class[53]	req_class[54]	req_class[55]	req_class[56]	req_class[57]	req_class[58]	req_class[59]	req_class[60]	req_class[61]	req_class[62]	req_class[63]	req_class[64]	req_class[65]	req_class[66]	req_class[67]	req_class[68]	req_class[69]	req_class[70]	cnt4	req_item[0]	req_item[1]	req_item[2]	clan_pet_quest	req_quest_complete	UNK_7	area_id	UNK_8	cnt5	tab5[0]	tab5[1]	tab5[2]	tab5[3]	tab5[4]	tab5[5]	tab5[6]	tab5[7]	tab5[8]	tab5[9]	tab5[10]	cnt6	tab6[0]	tab6[1]	tab6[2]	tab6[3]	tab6[4]	tab6[5]	tab6[6]	tab6[7]	tab6[8]	tab6[9]	tab6[10]	cnt7	tab7[0]	tab7[1]	tab7[2]	tab7[3]	tab7[4]	tab7[5]	tab7[6]	tab7[7]
1	144	1	u,Пайлака - Раненый Дракон\0	u,Просьба Кетра\0	u,Говорят, Тьма свила гнездо в сердце Силы Огня. Если Вы готовы к новому испытанию, возвращайтесь в Пайлаку!\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	u,Нет требований\0	u,Третий квест Пайлаки.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	0							
1	144	2	u,Пайлака - Раненый Дракон\0	u,Орк Пайлаки\0	u,Найдите Орков Кетра в Пайлаке.\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	u,Нет требований\0	u,Третий квест Пайлаки.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	1							
1	144	3	u,Пайлака - Раненый Дракон\0	u,Латана\0	u,Чтобы убить Латану, огненного дракона, нужно усилить Копье Фавна. Усильте Копье Фавна и убейте Латану!\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	u,Нет требований\0	u,Третий квест Пайлаки.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	2							
1	144	4	u,Пайлака - Раненый Дракон\0	u,Возвращение силы огня\0	u,Как только Латана была убита, появился покровитель Орков Кетра. Поговорите с ним.\0	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	u,Нет требований\0	u,Третий квест Пайлаки.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	3							
1	144	-1	u,Пайлака - Раненый Дракон\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	73	77	3	a,	1	1	1	1	32499								143472.00000000	-58991.00000000	-3472.00000000	u,Нет требований\0	u,Третий квест Пайлаки.\0	0																																																																									0				0	0	0	180	0	4	15623	15624	57	13296								4	24570000	885000	2605000	1								1	4							
1	146	1	u,Час Икс\0	u,Смерть Королеве Стакато!\0	u,Наемник Кахман говорит, что пришло время атаковать сердце Гнезда Стакато. Он хочет устранить Королеву, управляющую всеми Стакато. Вам необходимо пробраться в самое сердце Гнезда Стакато, сразить Королеву Шипастых Стакато Шиид и принести в качестве доказательства ее коготь. \\n\\nЦель - Королева Шипастых Стакато Шиид\\n\0	1	14859														1	0														1	1														89627.00000000	-44728.00000000	-2136.00000000	0																																	0	81	0	1	u,Гнездо Стакато\0	0	1	0	1	31554								70000.00000000	-50064.00000000	-3264.00000000	u,Выполненный квест: В поисках гнезда\0	u,Капитан Наемников Пирс узнал местоположение Гнезда Стакато и, чтобы положить конец войне, собирает все свои сила недалеко от Гнезда Стакато.. \0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	0							
1	146	2	u,Час Икс\0	u,Вернитесь к Кахману\0	u,Вы смогли победить Королеву Шипастых Стакато Шиид. Вернитесь к Наемнику Кахману.\\n\0	0															0															0															70000.00000000	-50064.00000000	-3264.00000000	0																																	0	81	0	1	u,Наемник Кахман\0	0	1	0	1	31554								70000.00000000	-50064.00000000	-3264.00000000	u,Выполненный квест: В поисках гнезда\0	u,Капитан Наемников Пирс узнал местоположение Гнезда Стакато и, чтобы положить конец войне, собирает все свои сила недалеко от Гнезда Стакато.. \0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	1							
1	146	-1	u,Час Икс\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	81	0	1	a,	1	1	1	1	31554								70000.00000000	-50064.00000000	-3264.00000000	u,Выполненный квест: В поисках гнезда\0	u,Капитан Наемников Пирс нашел Гнездо Стакато и отправил туда всех своих солдат, чтобы положить конец бесчинствам этих монстров.\0	0																																																																									0				0	109	0	200	0	3	14849	15623	15624									3	1	2850000	331500									1	2							
1	149	1	u,Истхина, Мать Упадка\0	u,Решительный бой с Истхиной\0	u,Надо отправиться к Семени Уничтожения, убить Истхину и получить Знак.\\n\0	1	17589														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	u,Семя Уничтожения\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Кто же уничтожит Истхину, мать монстров Семени Уничтожения?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	0							
1	149	2	u,Истхина, Мать Упадка\0	u,Сраженная Истхина\0	u,Вам удалось повергнуть Истхину. Возьмите Знаки и возвращайтесь к Офицеру Лимиэру!\\n\0	0															0															0															-177120.00000000	143526.00000000	-11293.00000000	0																																	0	90	0	1	u,Офицер Лимиэр\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Кто же уничтожит Истхину, мать монстров Семени Уничтожения?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	1							
1	149	-1	u,Истхина, Мать Упадка\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	90	0	1	a,	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Кто же уничтожит Истхину, мать монстров Семени Уничтожения?\0	0																																																																									0				0	0	0	302	0	3	19455	15623	15624									3	1	833065000	36880046									1	2							
1	150	1	u,Экстремальный Вызов, воскресшая Мать Упадка\0	u,Последний решительный бой с Истхиной\0	u,Надо отправиться к Семени Уничтожения, убить Истхину и получить Знак.\\n\0	1	17590														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	u,Семя Уничтожения\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Истхина, мать монстров Семени Уничтожения, вернулась, став еще более сильной. Кто же сможет ее уничтожить?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	0							
1	150	2	u,Экстремальный Вызов, воскресшая Мать Упадка\0	u,Сраженная Истхина\0	u,Вам удалось повергнуть Истхину. Возьмите Знаки и возвращайтесь к Офицеру Лимиэру!\\n\0	0															0															0															-177120.00000000	143526.00000000	-11293.00000000	0																																	0	97	0	1	u,Офицер Лимиэр\0	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Истхина, мать монстров Семени Уничтожения, вернулась, став еще более сильной. Кто же сможет ее уничтожить?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	1							
1	150	-1	u,Экстремальный Вызов, воскресшая Мать Упадка\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	a,	1	1	1	1	33293								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Истхина, мать монстров Семени Уничтожения, вернулась, став еще более сильной. Кто же сможет ее уничтожить?\0	0																																																																									0				0	0	0	302	0	1	34883											1	1											1	2							
1	177	1	u,Начало новой судьбы\0	u,Найти руку Гиганта\0	u,Говорят, что руки окаменевшего последнего Гиганта Гермункуса обнаружены в Лесу Неупокоенных. Уничтожьте монстров, собравших обломки Гиганта, и найдите руки.\\n\\nЦели охоты: Порочный Гвардеец, Порочный Рыцарь, Воскресший Рыцарь, Воин Вампиров.\\n\0	0															0															0															48928.00000000	-56921.00000000	-2608.00000000	3	48928.00000000	-56921.00000000	-2608.00000000	46606.00000000	-37077.00000000	-1624.00000000	56575.00000000	-45608.00000000	-2944.00000000																259	256	256						0	80	0	3	u,Лес Неупокоенных\0	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	0							
1	177	2	u,Начало новой судьбы\0	u,Сломанная рука Гиганта\0	u,Обнаружен осколок руки Окаменевшего Гиганта. Без сомнения, руки Гермункуса не уцелели. Соберите все осколки рук Окаменевшего Гиганта.\\nЦель охоты: Порочный Гвардеец, Порочный Рыцарь, Воскресший Рыцарь, Воин Вампиров\\n\0	1	17720														1	0														1	10														48928.00000000	-56921.00000000	-2608.00000000	3	48928.00000000	-56921.00000000	-2608.00000000	46606.00000000	-37077.00000000	-1624.00000000	56575.00000000	-45608.00000000	-2944.00000000																259	256	256						0	80	0	3	u,Лес Неупокоенных\0	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	1							
1	177	3	u,Начало новой судьбы\0	u,Сломанная рука Гиганта собрана\0	u,Вы собрали все осколки рук Окаменевшего Гиганта. Отправляйтесь к Хадел и сообщите о том, что руки Окаменевшего Гиганта Гермункуса у Вас в руках.\\n\0	0															0															0															-116205.00000000	236409.00000000	-3093.00000000	0																																	0	80	0	3	u,Слуга Гиганта Хадел\0	0	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	2							
1	177	4	u,Начало новой судьбы\0	u,Найти ногу Гиганта\0	u,Слуга Гиганта Хадел почувствовала Силу Гермункуса на Кристальном Острове. Найдите ноги окаменевшего Гиганта Гермункуса на острове Оракула.\\n\\nЦель охоты: Привратник Острова, Мираж Белых Песков, Мутный Коралл, Клеопора.\\n\0	0															0															0															148255.00000000	187616.00000000	-3704.00000000	1	148255.00000000	187616.00000000	-3704.00000000																						769								0	80	0	3	u,Кристальный Остров\0	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	3							
1	177	5	u,Начало новой судьбы\0	u,Сломанная нога Гиганта\0	u,Ноги окаменевшего Гиганта Гермункуса, подобно рукам, полностью разбиты. Найдите все осколки ног Гермункуса.\\n\\nЦель охоты: Привратник Острова, Мираж Белых Песков, Мутный Коралл, Клеопора\\n\\n\0	1	17721														1	0														1	10														148255.00000000	187616.00000000	-3704.00000000	1	148255.00000000	187616.00000000	-3704.00000000																						769								0	80	0	3	u,Кристальный Остров\0	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	4							
1	177	6	u,Начало новой судьбы\0	u,Сломанная нога Гиганта собрана\0	u,Вы собрали все осколки ног Окаменевшего Гиганта. Отправляйтесь к Слуге Гиганта Хадел и сообщите о том, что ноги Окаменевшего Гиганта Гермункуса у Вас в руках.\\n\0	0															0															0															-116205.00000000	236409.00000000	-3093.00000000	0																																	0	80	0	3	u,Слуга Гиганта Хадел\0	0	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	5							
1	177	7	u,Начало новой судьбы\0	u,Восстановление рук и ног Гермункуса\0	u,Найдите Мастера Ишуму и попросите собрать воедино все осколки ног и рук окаменевшего Гиганта.\\n\0	0															0															0															-149067.00000000	255028.00000000	-85.00000000	0																																	0	80	0	3	u,Мастер Ишума\0	0	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	6							
1	177	8	u,Начало новой судьбы\0	u,Ждите Ишуму\0	u,К счастью Мастер Ишума согласился бесплатно отреставрировать ноги и руки Гиганта. Теперь необходимо подождать.\\n\0	2	17718	17719													2	0	0													2	2	2													-149067.00000000	255028.00000000	-85.00000000	0																																	0	80	0	3	u,Мастер Ишума\0	0	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	7							
1	177	9	u,Начало новой судьбы\0	u,И руки и ноги Гермункуса собраны\0	u,Мастер Ишума собрал руки и ноги Окаменевшего Гиганта. Отправляйтесь теперь к Слуге Гиганта Хадел.\\n\0	0															0															0															-116205.00000000	236409.00000000	-3093.00000000	0																																	0	80	0	3	u,Слуга Гиганта Хадел\0	0	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	8							
1	177	-1	u,Начало новой судьбы\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	80	0	3	a,	1	1	1	1	33344								-116205.00000000	236409.00000000	-3093.00000000	u,Завершение пробуждения и специализации, 3-я смена профессии  в подклассе.\0	u,Слуга Гиганта Хадел ищет всех получивших силу Гигантов для того, чтобы завершить возрождение последнего Гиганта Гермункуса...\0	33		88	89	90	91	93	92	94	95	96	97	88	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	116	117	131	132	133	134																																							0				1	10338	0	30	3	5	36791	17371	15625	15623	15624							5	1	5	0	175739575	288630							1	9							
1	180	1	u,Пламя Ада в Кристальной Тюрьме\0	u,Решительный бой с Байлором\0	u,Надо отправиться в Хрустальный Лабиринт, уничтожить Байлора и получить Знак Белефа.\\n\\nЦель охоты: Байлор\\n\0	1	17591														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	u,Хрустальный Лабиринт\0	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Неизбежный поединок с Байлором! Кто же выйдет в нем победителем?\0	0																																																																									0				0	0	0	138	0	3	17527	15623	15624									3	1	14000000	640000									1	0							
1	180	2	u,Пламя Ада в Кристальной Тюрьме\0	u,Сраженный Демон Хрустальной Тюрьмы\0	u,Вам удалось повергнуть Байлора. Возьмите Знаки и возвращайтесь к Жрецу Фиорену!\\n\0	0															0															0															140211.00000000	174250.00000000	-880.00000000	0																																	0	97	0	1	u,Жрец Фиорен\0	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Неизбежный поединок с Байлором! Кто же выйдет в нем победителем?\0	0																																																																									0				0	0	0	138	0	3	17527	15623	15624									3	1	14000000	640000									1	1							
1	180	-1	u,Пламя Ада в Кристальной Тюрьме\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	a,	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Неизбежный поединок с Байлором! Кто же выйдет в нем победителем?\0	0																																																																									0				0	0	0	138	0	3	17527	15623	15624									3	1	14000000	640000									1	2							
1	181	1	u,Реванш Демонов, низвержение Валлока\0	u,Новый вызов, решительный бой с Валлоком\0	u,Отправляйтесь в Хрустальный Лабиринт, уничтожьте Валлока и добудьте Контракт Белефа.\\n\\nЦель охоты: Валлок\\n\0	1	17592														1	0														1	1														0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	u,Хрустальный Лабиринт\0	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Смертельный контрудар Валлока! Сможете ли Вы его выдержать?\0	0																																																																									0				0	0	0	138	0	6	17526	17527	34861	15623	15624	57						6	2	2	2	886750000	41485500	37128000						1	0							
1	181	2	u,Реванш Демонов, низвержение Валлока\0	u,Контракт Сраженного Демона\0	u,Вам удалось повергнуть Валлока. Возьмите Знаки и возвращайтесь к Жрецу Фиорену!\\n\0	0															0															0															140211.00000000	174250.00000000	-880.00000000	0																																	0	97	0	1	u,Жрец Фиорен\0	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Смертельный контрудар Валлока! Сможете ли Вы его выдержать?\0	0																																																																									0				0	0	0	138	0	6	17526	17527	34861	15623	15624	57						6	2	2	2	886750000	41485500	37128000						1	1							
1	181	-1	u,Реванш Демонов, низвержение Валлока\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	97	0	1	a,	1	1	1	1	33044								0.00000000	0.00000000	0.00000000	u,Нет требований\0	u,Смертельный контрудар Валлока! Сможете ли Вы его выдержать?\0	0																																																																									0				0	0	0	138	0	6	17526	17527	34861	15623	15624	57						6	2	2	2	886750000	41485500	37128000						1	2							
1	183	1	u,Исследование реликвий Гигантов\0	u,Просьба Кусто\0	u,Кусто отправляет Вас на поиски Лорейн, которая находится недалеко от Башни Крумы.\\n\0	0															0															0															16460.00000000	113488.00000000	-3575.00000000	0																																	0	40	0	3	u,Лорейн\0	0	1	1	1	30512								77659.00000000	148089.00000000	-3595.00000000	u,Нет требований\0	u,Кусто из Гирана очень интересуется древними реликвиями эпохи Гигантов. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	0	0	16	0	3	15623	15624	57									3	0	0	26866									1	0							
1	183	2	u,Исследование реликвий Гигантов\0	u,Разговор с Николя\0	u,Лорейн поссорилась с Мастером Николя и не хочет с ним больше работать. Однако сейчас они вынуждены сотрудничать, чтобы завершить исследование. Убедите Николя помочь Лорейн.\\n\0	0															0															0															10580.00000000	118027.00000000	-3672.00000000	0																																	0	40	0	3	u,Николя\0	0	1	1	1	30512								77659.00000000	148089.00000000	-3595.00000000	u,Нет требований\0	u,Кусто из Гирана очень интересуется древними реликвиями эпохи Гигантов. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	0	0	16	0	3	15623	15624	57									3	0	0	26866									1	1							
1	183	-1	u,Исследование реликвий Гигантов\0	a,	a,	0															0															0															0.00000000	0.00000000	0.00000000	0																																	0	40	0	3	a,	1	1	1	1	30512								77659.00000000	148089.00000000	-3595.00000000	u,Нет требований\0	u,Кусто из Гирана очень интересуется древними реликвиями эпохи Гигантов. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	0	0	16	0	3	15623	15624	57									3	0	0	26866									1	2							
1	184	1	u,Сотрудничество с Николя - Договор\0	u,Заключение контракта\0	u,Вы заключили контракт с Николя и получили его карту. Отнесите ее Лорейн, чтобы она могла отметить на ней те места, которые они еще не исследовали.\\n\0	0															0															0															16460.00000000	113488.00000000	-3575.00000000	0																																	0	40	0	3	u,Лорейн\0	0	1	1	1	30621								10580.00000000	118027.00000000	-3672.00000000	u,Выполненный квест: Исследование реликвий\0	u,Для исследований Лорейн нужна помощь Николя. Вы должны убедить его сотрудничать с девушкой. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	183	0	1	0	3	15623	15624	57									3	0	0	80598									1	0							
1	184	2	u,Сотрудничество с Николя - Договор\0	u,Ожидание\0	u,Для изучения карты Лорейн нужно немного времени. Приходите позже.\\n\0	0															0															0															16460.00000000	113488.00000000	-3575.00000000	0																																	0	40	0	3	u,Лорейн\0	0	1	1	1	30621								10580.00000000	118027.00000000	-3672.00000000	u,Выполненный квест: Исследование реликвий\0	u,Для исследований Лорейн нужна помощь Николя. Вы должны убедить его сотрудничать с девушкой. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	183	0	1	0	3	15623	15624	57									3	0	0	80598									1	1							
1	184	3	u,Сотрудничество с Николя - Договор\0	u,На 2-й этаж Башни Крумы\0	u,Отправляйтесь на 2-й этаж Башни Крумы, в то место, что показала Вам Лорейн. Не забудьте код, отключающий тревогу, - 3196.\\n\0	0															0															0															16411.00000000	113498.00000000	-9064.00000000	0																																	0	40	0	3	u,Башня Крумы\0	0	1	1	1	30621								10580.00000000	118027.00000000	-3672.00000000	u,Выполненный квест: Исследование реликвий\0	u,Для исследований Лорейн нужна помощь Николя. Вы должны убедить его сотрудничать с девушкой. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	183	0	1	0	3	15623	15624	57									3	0	0	80598									1	2							
1	184	4	u,Сотрудничество с Николя - Договор\0	u,Завершение поисков\0	u,Вы нашли Металлограф. Возвращайтесь к Лорейн.\\n\0	0															0															0															16460.00000000	113488.00000000	-3575.00000000	0																																	0	40	0	3	u,Лорейн\0	0	1	1	1	30621								10580.00000000	118027.00000000	-3672.00000000	u,Выполненный квест: Исследование реликвий\0	u,Для исследований Лорейн нужна помощь Николя. Вы должны убедить его сотрудничать с девушкой. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	183	0	1	0	3	15623	15624	57									3	0	0	80598									1	3							
1	184	5	u,Сотрудничество с Николя - Договор\0	u,Завершение поисков\0	u,Вы нашли Части Металлографа. Возвращайтесь к Лорейн.\\n\0	0															0															0															16460.00000000	113488.00000000	-3575.00000000	0																																	0	40	0	3	u,Лорейн\0	0	1	1	1	30621								10580.00000000	118027.00000000	-3672.00000000	u,Выполненный квест: Исследование реликвий\0	u,Для исследований Лорейн нужна помощь Николя. Вы должны убедить его сотрудничать с девушкой. (Если Вы более чем на 6 уровней превышаете требования квеста, то на вознаграждение налагается штраф.)\0	0																																																																									0				0	183	0	1	0	3	15623	15624	57									3	0	0	80598									1	3							
